39047,cs,(u)Orkov (Polsko),,
77179,cs,(u)Orliki (Bělorusko SSSR),,
62424,cs,(u)Orlopol' (SSSR),,
77590,cs,(u)Orlovets (Československo),,
28489,cs,(u)Orly (Francie : uprchlický tábor),,
76050,cs,(u)Ornero (loď),,
52096,cs,(u)Orshevtsy (Rumunsko),,
52790,cs,(u)Ortmund (Německo : koncentrační tábor),,
31920,cs,(u)Ortmund (Polsko : koncentrační tábor),,
31074,cs,(u)Ortmund (Polsko),,
51922,cs,(u)Ortov (Turecko),,
29844,cs,(u)Oschatz (Německo : koncentrační tábor),,
49228,cs,(u)Osega (Jugoslávie),,
78498,cs,(u)Oselivka (Besarábie Rumunsko),,
57435,cs,(u)Oseva (Československo),,
36135,cs,(u)Osherova (Polsko),,
51533,cs,(u)Ositnaja (Kyjev Ukrajina SSSR : koncentrační tábor),,
35812,cs,(u)Osman-Li (Rumunsko),,
58141,cs,(u)Osowa Wyszka (Polsko : ghetto),,
44955,cs,(u)Ost Majevo (Leningrad Rusko SSSR : koncentrační tábor),,
61486,cs,(u)Östanå (Švédsko : uprchlický tábor),,
55919,cs,(u)Ostlinde (Německo : koncentrační tábor),,
29862,cs,(u)Östra Kolsberge (Švédsko),,
69359,cs,(u)Ostropil (Kamenec Podolský Ukrajina SSSR : ghetto),,
73860,cs,(u)Ostrošickij Horodok (Bělorusko SSSR : ghetto),,
45017,cs,(u)ostrov Ven (Švédsko),,
40559,cs,(u)Ostrów Komarów (Polsko : koncentrační tábor),,
71444,cs,(u)Ostrów Lubelski (Polsko : koncentrační tábor),,
56269,cs,(u)Oszcze (Polsko),,
55120,cs,(u)Oszmiana (Polsko : koncentrační tábor),,
77557,cs,(u)Otalez (Chelm Lublin Polsko),,
77221,cs,(u)otriad "El'brus",,
50429,cs,(u)otriad Dubrovskij a Mizunov,,
77413,cs,(u)Otriad imeni Morozova,,
48096,cs,(u)otriad Kutuzov,,
43522,cs,(u)Otriad Nikolaja,,
43304,cs,(u)otriad Orel,,
77320,cs,(u)Otriad Pisarčika,,
47518,cs,(u)Otseva (Československo),,
35024,cs,(u)Ottaviano (Itálie : internační tábor),,
61011,cs,(u)Ottenstein (Rakousko : zajatecký tábor),,
31075,cs,(u)Ottlaka (Rumunsko),,
55846,cs,(u)Ottynia (Polsko : ghetto),,
45378,cs,(u)Ottynia (Polsko : koncentrační tábor),,
78619,cs,(u)Ougkra (Théby Střední Řecko Řecko),,
43460,cs,(u)Ovecse (Maďarsko),,
43716,cs,(u)Ovoluah (loď),,
72730,cs,(u)Ovruč (Žytomyr Ukrajina SSSR : koncentrační tábor),,
42867,cs,(u)Oxenberg (Německo : koncentrační tábor),,
67815,cs,(u)Oxerhof-Deventer (Nizozemsko : koncentrační tábor),,
77722,cs,(u)Ozariči (Homel Bělorusko SSSR : koncentrační tábor),,
56941,cs,(u)Ozdewal (Polsko),,
77562,cs,(u)Ozice (Polsko),,
73334,cs,(u)Pace (loď),,
72736,cs,(u)Pachomovo (Vitebsk Bělorusko SSSR),,
48371,cs,(u)Pacific Baer (loď),,
49685,cs,(u)Pâclișa (Hunedoara Transylvánie Rumunsko : ghetto),,
29753,cs,(u)Padova (Itálie : vystěhovalecký tábor),,
30854,cs,(u)Pakanbaru (Nizozemská východní Indie : internační tábor),,
52679,cs,(u)Pakhta-Aral (Uzbekistán SSSR : sovětský zajatecký tábor),,
49153,cs,(u)Pakoi (Litva),,
54042,cs,(u)Pakość Jaksice (Polsko : ghetto),,
61759,cs,(u)Pakte-Ordu (Československo),,
77207,cs,(u)Paladino (loď),,
51904,cs,(u)Palencia (Španělsko : internační tábor) ,,
70742,cs,(u)Palenglod (Rumunsko),,
70099,cs,(u)Palombina (Itálie : vystěhovalecký tábor),,
51950,cs,(u)Palombo (Řecko),,
76429,cs,(u)Panama (loď),,
67648,cs,(u)Pancika (Československo),,
66301,cs,(u)Panestikov,,
47298,cs,(u)Panki (Kielce Polsko : koncentrační tábor),,
75771,cs,(u)Pankratovo (Vitebsk Bělorusko SSSR),,
78575,cs,(u)Pano Kanalia (Magnisia Thesálie Řecko),,
37764,cs,(u)Para (loď),,
29980,cs,(u)Parchim (Německo : koncentrační tábor),,
58846,cs,(u)Paric (Bělorusko SSSR),,
70507,cs,(u)Parlinski (Polsko),,
73327,cs,(u)Partisanen Actie Nederland,,
57539,cs,(u)partizánská skupina Jan Žižka,,
49101,cs,(u)partyzánská skupina Kolpakov,,
54313,cs,(u)Passo di Cuvignone (Itálie),,
36497,cs,(u)Pasternik (Krakov Polsko : ghetto),,
63960,cs,(u)Patris (loď),,
55889,cs,(u)Pavanza (Maďarsko : internační tábor),,
68973,cs,(u)Pavlo-Nikolaevka (Ukrajina SSSR),,
78063,cs,(u)Pavloviči (Ovruč Žytomyr Ukrajina SSSR : ghetto),,
64705,cs,(u)Pavlovskoe (Orjol Rusko SSSR),,
54627,cs,(u)Paworno (Polsko),,
46346,cs,(u)Pecse (Jugoslávie),,
44698,cs,(u)Peketunovo (Ukrajina SSSR),,
42492,cs,(u)Pelcowina (Polsko),,
77100,cs,(u)Penelope (loď),,
48188,cs,(u)Penne (Itálie : vystěhovalecký tábor),,
40549,cs,(u)Penof Ober Peppen (Německo : koncentrační tábor),,
34814,cs,(u)Percy (Francie),,
69859,cs,(u)Perdioni (Itálie),,
78243,cs,(u)Perelazovskiy (Kletskaya Stalingrad Rusko SSSR : koncentrační tábor),,
52674,cs,(u)Pereljoty (Moldavská ASSR Ukrajina SSSR : koncentrační tábor),,
44764,cs,(u)Pergen (Německo),,
53719,cs,(u)Periapolis (loď),,
76813,cs,(u)Perihiwsko (Polsko),,
30608,cs,(u)Perii Broşteni (Rumunsko : koncentrační tábor),,
79222,cs,(u)Perkhovo (Zamosov'e Porkhov Leningrad Rusko SSSR),,
52047,cs,(u)Perugia (Itálie : koncentrační tábor),,
79096,cs,(u)Pervomajka (Onufrijevka Kirovohrad Ukrajina SSSR),,
76736,cs,(u)Pervomajsk (Oděsa Ukrajina SSSR : koncentrační tábor),,
49425,cs,(u)Pervomajsk (Rusko SSSR : sovětský koncentrační tábor),,
71415,cs,(u)Pesa (Polsko),,
42066,cs,(u)Pescka (Rumunsko : koncentrační tábor),,
76626,cs,(u)Pesdeburg (Polsko),,
69578,cs,(u)Peshleche (Německo : koncentrační tábor),,
49762,cs,(u)Pesiano (SSSR),,
11507,cs,(u)Pestfürdõ (Maďarsko),,
48832,cs,(u)Peterswald (Československo),,
42046,cs,(u)Peterszere (Maďarsko),,
29529,cs,(u)Petit Judée (Francie),,
76369,cs,(u)Petit Spay (Belgie),,
46746,cs,(u)Petranka (Polsko),,
78239,cs,(u)Petriki (Smolensko Rusko SSSR),,
36890,cs,(u)Pfaffenwald (Německo : koncentrační tábor),,
44877,cs,(u)Pherden (Německo),,
54911,cs,(u)Philippeville (Alžírsko : koncentrační tábor),,
64897,cs,(u)Pian San Giacomo-Grigoni (Švýcarsko : uprchlický tábor),,
53771,cs,(u)Piataja Statja (Ukrajina SSSR),,
48359,cs,(u)Piatkazow (Polsko),,
73007,cs,(u)Piazza Vignone (Milán Itálie : vystěhovalecký tábor),,
50625,cs,(u)Pieia (Itálie),,
43946,cs,(u)Piekary Śląskie (Polsko : ghetto),,
46224,cs,(u)Pietarko (Polsko),,
37039,cs,(u)Pietrolasi (Polsko),,
32914,cs,(u)Pikulice (Polsko : koncentrační tábor),,
55374,cs,(u)Piladui (Rusko SSSR),,
52399,cs,(u)Pillau (Německo : koncentrační tábor),,
45765,cs,(u)Pilsziany (Polsko),,
64569,cs,(u)Pinshobon (Maďarsko),,
53120,cs,(u)Pinska (Rumunsko),,
76539,cs,(u)Piorg (Československo),,
50207,cs,(u)Pirsko (Německo : koncentrační tábor),,
72517,cs,(u)Piščanka (Vinnycja Ukrajina SSSR : ghetto),,
63055,cs,(u)Pisjuta (Bělorusko SSSR),,
65538,cs,(u)Pistoia (Itálie : koncentrační tábor),,
69614,cs,(u)Pitkoinskii Dol (Polsko),,
48105,cs,(u)Pitput Claudan (Maďarsko),,
68334,cs,(u)Pitroank (Rumunsko),,
72286,cs,(u)Pjatichatky (Pjatichatky Dněpropetrovsk Ukrajina SSSR : koncentrační tábor),,
70266,cs,(u)Pjatiletka (Mogilev Bělorusko SSSR),,
36985,cs,(u)Plain la Gerrin (Francie),,
48430,cs,(u)Plask (Maďarsko),,
78405,cs,(u)Platanitia (Thesálie Řecko),,
76603,cs,(u)Playa Junquillal (Kostarika),,
35326,cs,(u)Plienciems (Lotyšsko : koncentrační tábor),,
40469,cs,(u)Ploven (Německo),,
61501,cs,(u)Plus Ultra (loď),,
46802,cs,(u)Pmivezius (Litva),,
54587,cs,(u)Pochot (Polsko),,
46791,cs,(u)Podaszuwka (Polsko),,
54989,cs,(u)Podgora (Tarnopol Polsko),,
75982,cs,(u)Podhuba (Polsko),,
45525,cs,(u)Podio (Itálie),,
50327,cs,(u)Podlipce (Polsko : koncentrační tábor),,
46439,cs,(u)Podlymiana (Polsko),,
77670,cs,(u)Podobrjanka (Bělorusko SSSR),,
69455,cs,(u)Podosenovo (Kalinin Rusko SSSR),,
31297,cs,(u)Podrevichne (SSSR),,
57366,cs,(u)Podwcin (Polsko),,
45916,cs,(u)Pogoce (Polsko),,
53377,cs,(u)Pogoreloe (Ternivka Vinnycja Ukrajina SSSR),,
40534,cs,(u)Point-du-Jours (Francie),,
43830,cs,(u)Polanica (Polsko),,
32483,cs,(u)Polava (Polsko),,
55479,cs,(u)Poldarsa (Vologda Rusko SSSR : sovětský koncentrační tábor),,
46604,cs,(u)Polek Ukhvai (Rusko SSSR : sovětský koncentrační tábor),,
28515,cs,(u)Polen (Rumunsko),,
42102,cs,(u)Polevoe (Židovská autonomní oblast Rusko SSSR),,
75320,cs,(u)Polevye Dubki (Vinnycja Ukrajina SSSR),,
59121,cs,(u)Policzna (Polsko : ghetto),,
56943,cs,(u)Polkabalesk (Polsko),,
41464,cs,(u)Polonka (Vinnycja Ukrajina SSSR),,
75028,cs,(u)Polonne (Polonne Kamenec Podolský Ukrajina SSSR : koncentrační tábor),,
59340,cs,(u)Polsitz (Německo : koncentrační tábor),,
44300,cs,(u)Polskii Khutor (Rusko SSSR),,
32562,cs,(u)Polvochy (Polsko),,
78098,cs,(u)Polydroso (Řecko),,
48645,cs,(u)Pomična (Kirovohrad Ukrajina SSSR : ghetto),,
55654,cs,(u)Pommelsbrunn (Německo : koncentrační tábor),,
45274,cs,(u)Pomoza (Evropa : koncentrační tábor),,
45072,cs,(u)Pont-au-Lat-Conbault (Francie),,
58064,cs,(u)Ponte Felcino (Itálie),,
39993,cs,(u)Pontovést (Francie),,
38574,cs,(u)Pontyn (Rumunsko),,
65793,cs,(u)Ponyikow (Československo),,
27503,cs,(u)Poperczyn (Polsko),,
75068,cs,(u)Poplesa (Československo),,
64972,cs,(u)Poppi (Itálie : zajatecký tábor),,
61393,cs,(u)Porenitwerk Dr. Adolph (Německo : koncentrační tábor),,
79348,cs,(u)Porkhov (Leningrad Rusko SSSR : koncentrační tábor),,
77626,cs,(u)Porosla (Polsko),,
42634,cs,(u)Port Stevens (Austrálie : internační tábor),,
67215,cs,(u)Portki (Ukrajina SSSR),,
72590,cs,(u)Portugal (loď),,
48836,cs,(u)Portugal Panama (loď),,
38234,cs,(u)Posen-Szczepankowo (Polsko : koncentrační tábor),,
45534,cs,(u)Pösing (Německo : koncentrační tábor),,
26889,cs,(u)Poskavest (Polsko),,
76729,cs,(u)Postgov (Polsko : koncentrační tábor),,
71615,cs,(u)Postjana (Polsko),,
43650,cs,(u)Posučivka (Ukrajina SSSR),,
70169,cs,(u)Potarnovichi (SSSR),,
55149,cs,(u)Potčep (Bělorusko SSSR),,
70261,cs,(u)Poteriakha (Vologda Rusko SSSR),,
71510,cs,(u)Potulice (Pomořansko Polsko : ghetto),,
44693,cs,(u)Poulezar (Francie),,
33041,cs,(u)Pouvourville (Francie),,
67126,cs,(u)Povališino (Rossony Vitebsk Bělorusko SSSR),,
51015,cs,(u)Povenets (Rusko SSSR : sovětský koncentrační tábor),,
51217,cs,(u)Powonek (Polsko),,
54916,cs,(u)Powonzik (Polsko),,
33223,cs,(u)Prat Serval (Itálie),,
69544,cs,(u)Pravilovka (Oratov Kyjev Ukrajina SSSR),,
56974,cs,(u)Preda-Obor (Rumunsko),,
33777,cs,(u)Predappio (Itálie : vystěhovalecký tábor),,
53963,cs,(u)Preles (Švýcarsko : uprchlický tábor),,
76083,cs,(u)Premnitz (Německo : koncentrační tábor),,
74923,cs,(u)Prés-du-Joudon (Belgie),,
29772,cs,(u)President Wilson (loď),,
69819,cs,(u)Pressau (Československo),,
74705,cs,(u)Presslop (Maďarsko),,
73735,cs,(u)Pretoria (Československo),,
46240,cs,(u)Pretuykof (Polsko),,
74388,cs,(u)Preussisch Eylau (Německo : zajatecký tábor),,
69205,cs,(u)Príberí (Československo),,
57007,cs,(u)Priesikonitz (Německo),,
71450,cs,(u)Primarie (Francie),,
31322,cs,(u)Prince Albert (loď),,
42744,cs,(u)Prince Karl (loď),,
63762,cs,(u)Princess Garten (loď),,
50631,cs,(u)Prinzensdorf (Rakousko),,
45920,cs,(u)Privlaka (Dalmácie Chorvatsko Jugoslávie : koncentrační tábor),,
48997,cs,(u)Prnica (Československo),,
40510,cs,(u)Probużna (Polsko : ghetto),,
53653,cs,(u)Prokocim (Polsko : ghetto),,
48653,cs,(u)Promosat (Ukrajina SSSR),,
43640,cs,(u)Prosberg (Německo : koncentrační tábor),,
57983,cs,(u)Prosper,,
55981,cs,(u)Pruzana (Polsko : koncentrační tábor),,
47904,cs,(u)Pruzhkovo (Leningrad Rusko SSSR),,
72758,cs,(u)Pryluky (Černigov Ukrajina SSSR : ghetto),,
30743,cs,(u)Przckopana (Polsko),,
31945,cs,(u)Przenica (Polsko),,
48831,cs,(u)Przervalk (Československo),,
51767,cs,(u)Przytyk (Polsko : ghetto),,
76728,cs,(u)Pshonovka (Ukrajina SSSR),,
47332,cs,(u)Psurj (Jugoslávie),,
58310,cs,(u)Pszczyna (Polsko : zajatecký tábor),,
72900,cs,(u)Puchoviči (Bělorusko SSSR : ghetto),,
67779,cs,(u)Pudovišče (Mogilev Bělorusko SSSR),,
50361,cs,(u)Pugačev Otriad,,
64424,cs,(u)Pugach (Ukrajina SSSR) ,,
53600,cs,(u)Pujarie (Litva),,
69279,cs,(u)Pukalovo (Vitebsk Bělorusko SSSR),,
76791,cs,(u)Puławy (Lublin Polsko : zajatecký tábor),,
51136,cs,(u)Pully (Švýcarsko : uprchlický tábor),,
54398,cs,(u)Purredal (Litva),,
54689,cs,(u)Püspöky (Maďarsko),,
50427,cs,(u)Pusselburen (Německo : koncentrační tábor),,
50882,cs,(u)Puszta (Maďarsko),,
52522,cs,(u)Pusztaõrmezõ (Maďarsko),,
54365,cs,(u)Pütnitz (Německo : koncentrační tábor),,
24397,cs,(u)Putzbach (Německo : vystěhovalecký tábor),,
52960,cs,(u)Pyszowce (Polsko),,
77605,cs,(u)Pzestajecki (Československo),,
51320,cs,(u)Pzilep (Československo),,
75980,cs,(u)Quelouse (Francie),,
38552,cs,(u)Raasiku (Estonsko : koncentrační tábor),,
68805,cs,(u)Rachau West (Německo : koncentrační tábor),,
54154,cs,(u)Rackan (Rumunsko : ghetto),,
44875,cs,(u)Rad (Rumunsko),,
64488,cs,(u)Radeberg (Německo : zajatecký tábor) ,,
69978,cs,(u)Radif (Polsko),,
30297,cs,(u)Radnan (Polsko),,
71421,cs,(u)Radochowice (Przemyśl Lvov Polsko),,
78020,cs,(u)Radom-Czarna (Polsko : koncentrační tábor),,
53794,cs,(u)Radomsko (Polsko : koncentrační tábor),,
46133,cs,(u)Radom-Wytwórnia Broni (Polsko : koncentrační tábor),,
54970,cs,(u)Radów (Polsko),,
58401,cs,(u)Radowicze (Rumunsko),,
55676,cs,(u)Radum (Polsko),,
43365,cs,(u)Radziejów (Polsko : ghetto),,
32721,cs,(u)Ragiuw (Polsko),,
53384,cs,(u)Ragne (loď),,
65486,cs,(u)Railenovka (Ukrajina SSSR),,
76252,cs,(u)Rakeitschen (Německo),,
43463,cs,(u)Rákosliget (Maďarsko : ghetto),,
50080,cs,(u)Rakov (Ukrajina SSSR),,
46438,cs,(u)Raków (Polsko : koncentrační tábor),,
48290,cs,(u)Ramat Ha Mavir (Izrael),,
44456,cs,(u)Ramat Izchak (Izrael),,
61174,cs,(u)Ramlösa (Švédsko : uprchlický tábor),,
72118,cs,(u)Ramsdorf (Německo : koncentrační tábor),,
59249,cs,(u)Rancho Coronado (Kalifornie USA),,
46698,cs,(u)Randerath (Německo : koncentrační tábor),,
55697,cs,(u)Råsega (Švédsko : uprchlický tábor),,
26294,cs,(u)Ratkotis (loď),,
56188,cs,(u)Rava (Izrael),,
33985,cs,(u)Ravensbruck (Německo : vystěhovalecký tábor),,
59831,cs,(u)Rebel (Německo : koncentrační tábor),,
44493,cs,(u)Rechov (Německo : koncentrační tábor),,
46469,cs,(u)Red Star (loď),,
35962,cs,(u)Rednamuna (Německo : vystěhovalecký tábor),,
33577,cs,(u)Refgele (Švédsko : uprchlický tábor),,
33663,cs,(u)Reftele (Švédsko : uprchlický tábor),,
80384,cs,(u)Rega (Cyambara Mutura Gisenyi Rwanda : buňka) (historicky),,
49201,cs,(u)Regen (Německo : koncentrační tábor),,
73257,cs,(u)Regensdorf (Německo : koncentrační tábor),,
29799,cs,(u)Reichenbach (Německo : vystěhovalecký tábor),,
31847,cs,(u)Reisenbach (Německo : koncentrační tábor),,
55067,cs,(u)Rejów (Polsko : koncentrační tábor),,
64546,cs,(u)Rekonstrukcija (Dněpropetrovsk Ukrajina SSSR),,
62723,cs,(u)Remek (Rumunsko),,
56356,cs,(u)Repine (Polsko),,
43981,cs,(u)Rerstauf (Německo : koncentrační tábor),,
57518,cs,(u)Réseau Gallia,,
56407,cs,(u)Reslo (Německo),,
53047,cs,(u)Retitse (Lotyšsko),,
39042,cs,(u)Rezwet (Polsko),,
78712,cs,(u)Rezzanello (Piacenza Itálie : zajatecký tábor),,
65628,cs,(u)Rheinfelden (Švýcarsko : uprchlický tábor),,
38391,cs,(u)Rhodos (Itálie : koncentrační tábor),,
36696,cs,(u)Richelieu (loď),,
55899,cs,(u)Riedeltau (Německo : koncentrační tábor),,
49427,cs,(u)Riesby (Dánsko),,
52318,cs,(u)Riesenburg (Německo : zajatecký tábor),,
30919,cs,(u)Rieza (Československo : koncentrační tábor),,
49391,cs,(u)Riga-Leune (Lotyšsko : koncentrační tábor),,
45273,cs,(u)Rigenwald (Německo : koncentrační tábor),,
74673,cs,(u)Riksas (Maďarsko),,
53678,cs,(u)Riksza Unit,,
43251,cs,(u)Rimesdorf (Německo : koncentrační tábor),,
41057,cs,(u)Rina (Maďarsko),,
77869,cs,(u)Ripky (Černigov Ukrajina SSSR : ghetto),,
77027,cs,(u)Riskoje (Ukrajina SSSR),,
39367,cs,(u)Rizinka (Polsko),,
77873,cs,(u)Rjasna (Mohylev Bělorusko SSSR),,
34573,cs,(u)Robert Taylor (loď),,
26039,cs,(u)Robertshöjd (Švédsko : uprchlický tábor),,
40248,cs,(u)Rochents (Francie),,
37468,cs,(u)Rodi (loď),,
77419,cs,(u)Rodzferits (Československo),,
40734,cs,(u)Röersdorf (Československo : koncentrační tábor),,
63149,cs,(u)Rogé (Francie),,
72678,cs,(u)Rohačiv (Baranivka Žytomyr Ukrajina SSSR : ghetto),,
72263,cs,(u)Rokendmor (Rakousko),,
48309,cs,(u)Roketin (Polsko),,
28261,cs,(u)Rokoska (Československo),,
76221,cs,(u)Roksy (Polsko : koncentrační tábor),,
63592,cs,(u)Rolki (Maďarsko),,
52230,cs,(u)Rombinik (Evropa : koncentrační tábor),,
50367,cs,(u)Romodan (Poltava Ukrajina SSSR : zajatecký tábor),,
63219,cs,(u)Ronco di Ghiffa (Itálie),,
62320,cs,(u)Rond (Francie),,
50321,cs,(u)Ropočevo (Jugoslávie),,
42025,cs,(u)Rosa Star (loď),,
41843,cs,(u)Rosalia (Rumunsko),,
65004,cs,(u)Rosavnia (Rumunsko),,
76769,cs,(u)Rosdof (Litva),,
69259,cs,(u)Rosenau (Německo : koncentrační tábor),,
46287,cs,(u)Rosenwasser (Německo),,
78312,cs,(u)Roslavl (Smolensko Rusko SSSR : zajatecký tábor),,
46337,cs,(u)Roslaw (Polsko),,
59053,cs,(u)Rosnakov (Ukrajina SSSR),,
76796,cs,(u)Rosochy (Pomořansko Polsko),,
55921,cs,(u)Rossgarten (Polsko : koncentrační tábor),,
38946,cs,(u)Rossng (Německo : koncentrační tábor),,
38131,cs,(u)Rossng (Německo),,
39923,cs,(u)Rostenburg (Německo),,
48884,cs,(u)Rostov (Polsko : koncentrační tábor),,
78261,cs,(u)Rostov na Donu (Rostov Rusko SSSR : zajatecký tábor),,
41354,cs,(u)Rostow (Německo : koncentrační tábor),,
47818,cs,(u)Rote Brucke (Československo),,
78296,cs,(u)Rote Fane (Chertkovo Rostov Rusko SSSR),,
56218,cs,(u)Rovenhoff (Nizozemsko),,
56080,cs,(u)Rovio (Švýcarsko : uprchlický tábor),,
48799,cs,(u)Rozawa (Polsko),,
80027,cs,(u)Różyczka (Varšava Polsko : ghetto),,
80385,cs,(u)Rububa (Mwogo Kanzenze Kigali Rwanda : buňka) (historicky),,
44703,cs,(u)Ruchuk (Bulharsko),,
57451,cs,(u)Rucuchow (Polsko),,
46998,cs,(u)Rudavec (Československo),,
75476,cs,(u)Rudawliany (Polsko : koncentrační tábor),,
45917,cs,(u)Rudki (Lvov Polsko : koncentrační tábor),,
45127,cs,(u)Rudnik (Bulharsko : koncentrační tábor),,
80386,cs,(u)Rugasa (Mwogo Kanzenze Kigali Rwanda : buňka) (historicky),,
80387,cs,(u)Rugunga (Mwogo Kanzenze Kigali Rwanda : buňka) (historicky),,
30920,cs,(u)Ruinen (Nizozemsko : koncentrační tábor),,
52893,cs,(u)Ruizna (Ukrajina SSSR),,
80388,cs,(u)Rukira (Mwogo Kanzenze Kigali Rwanda : buňka) (historicky),,
80450,cs,(u)Rukore (Ngara Tanzanie : uprchlický tábor),,
39703,cs,(u)Rumina (Maďarsko),,
49156,cs,(u)Rumšiškės (Litva : koncentrační tábor),,
45134,cs,(u)Rupel (Bulharsko),,
45129,cs,(u)Rupel-Gradešnica (Bulharsko : koncentrační tábor),,
46845,cs,(u)Rusakowskaia (Polsko),,
66801,cs,(u)Rusenwiese (Německo : koncentrační tábor),,
38551,cs,(u)Rushov (Polsko),,
45243,cs,(u)Ruslar (Bulharsko),,
43623,cs,(u)Russ (Německo : koncentrační tábor),,
74418,cs,(u)Russkaia Akchura (Krym Rusko SSSR),,
49491,cs,(u)Ruva (Polsko),,
57551,cs,(u)Ruziano (Polsko),,
48302,cs,(u)Ružomberok (Československo : koncentrační tábor),,
72556,cs,(u)Ružyn (Žytomyr Ukrajina SSSR : ghetto),,
80362,cs,(u)Rwezamenyo (Nyakabanda Nyarugenge Kigali Ville Rwanda : buňka) (historicky),,
80389,cs,(u)Rwikubo (Kaberangwe Kigarama Kibungo Rwanda : buňka) (historicky),,
55932,cs,(u)Rybinzewo (Ukrajina SSSR),,
64535,cs,(u)Rybnica (Moldavská ASSR Ukrajina SSSR : koncentrační tábor),,
42593,cs,(u)Rychcice (Polsko : koncentrační tábor),,
39153,cs,(u)Rydsbrunn (Švédsko),,
77518,cs,(u)Rykowice (Polsko),,
78273,cs,(u)Ržev (Kalinin Rusko SSSR : zajatecký tábor),,
39044,cs,(u)Rzurawitz (Polsko),,
34807,cs,(u)Šabani (Bělorusko SSSR),,
28526,cs,(u)Sacerna (loď),,
44454,cs,(u)Sachnadervish (Izrael),,
54825,cs,(u)Sądowa Wisznia (Polsko : ghetto),,
70120,cs,(u)Sady (Tarnopol Polsko),,
57664,cs,(u)Saggat (loď),,
60721,cs,(u)Saint Amou (Francie),,
46382,cs,(u)Saint Cyprien-sur-Coise (Francie),,
46383,cs,(u)Saint Pierre-de-Valence (Francie),,
43931,cs,(u)Saint Valemont (Francie),,
62337,cs,(u)Sainte (Francie),,
37879,cs,(u)Sainte-Foy-la-Grande (Francie : internační tábor),,
73106,cs,(u)Sainte-Marguerite (Francie : internační tábor),,
61073,cs,(u)Saint-Louis (Bouches-du-Rhône Francie : uprchlický tábor),,
65612,cs,(u)Saint-Michel-de-Maurienne (Francie : internační tábor),,
48756,cs,(u)Sakirino (Rusko SSSR),,
55489,cs,(u)Sala Hatik (loď),,
30899,cs,(u)Salhaden (loďs),,
56637,cs,(u)Salignac-Fenelon (Francie),,
42896,cs,(u)Salome (loď),,
43292,cs,(u)Saloploviči (Ukrajina SSSR),,
54958,cs,(u)Salzgruben (Německo : koncentrační tábor),,
54451,cs,(u)Salzmünde (Německo : koncentrační tábor),,
47023,cs,(u)Sambor (Polsko : sovětský zajatecký tábor),,
70305,cs,(u)San Antonio (loď),,
63935,cs,(u)San Carra (Itálie),,
42140,cs,(u)San Domingo (Itálie),,
47844,cs,(u)San Lorenzo di Treia (Treia Macerata Itálie),,
43929,cs,(u)San matur vezibi (Francie),,
61715,cs,(u)San Nicastro (Itálie),,
51905,cs,(u)San Pedro Cardenia (Španělsko : internační tábor) ,,
72951,cs,(u)San Pietro (loď),,
53740,cs,(u)San Tomei (loď),,
77394,cs,(u)San Valentino (Itálie : vystěhovalecký tábor),,
63635,cs,(u)Sandhof (Rakousko),,
40344,cs,(u)Sandwich (Kent Anglie Spojené království : uprchlický tábor),,
48471,cs,(u)Sanersea (Francie),,
41191,cs,(u)Sangorodok (Komi ASSR Rusko SSSR : sovětský koncentrační tábor),,
71019,cs,(u)Sankt Gotthard (Rakousko : vystěhovalecký tábor),,
43395,cs,(u)Sanmore (Francie),,
47024,cs,(u)Sanok (Polsko : sovětský zajatecký tábor),,
38662,cs,(u)Sanowitz (Rumunsko),,
28324,cs,(u)Santa Croce de Bagni (Itálie),,
56358,cs,(u)Santa Ilocos (Filipíny),,
48077,cs,(u)Santa Maria (loď),,
58573,cs,(u)Santa Maria de Lanka (Itálie),,
48566,cs,(u)Santarém (loď),,
74651,cs,(u)Santo Antonio II (loď),,
34066,cs,(u)Santo Pinto (loď),,
53374,cs,(u)Šapkovka (Ukrajina SSSR),,
63593,cs,(u)Sarabuz (Maďarsko),,
47322,cs,(u)Sarajevo (Jugoslávie : koncentrační tábor),,
70308,cs,(u)Šarapanivka (Vinnycja Ukrajina SSSR : koncentrační tábor),,
48366,cs,(u)Sarata (Rumunsko : koncentrační tábor),,
44692,cs,(u)Sarcaumind (Francie),,
69043,cs,(u)Sardogne (Evropa),,
54372,cs,(u)Sarwanica (Polsko),,
33856,cs,(u)Sassuka (Československo),,
55395,cs,(u)Sátoraljaújhely (Maďarsko : internační tábor),,
51794,cs,(u)Sauda (Norsko : koncentrační tábor),,
48258,cs,(u)Saunags (Lotyšsko : koncentrační tábor),,
70106,cs,(u)Savigny-le-Haut (Francie),,
55210,cs,(u)Sazków (Polsko),,
39095,cs,(u)Scelescz (Lublin Polsko),,
60374,cs,(u)Ščerbinovka (Zolotonoša Poltava Ukrajina SSSR),,
37857,cs,(u)Scerzsaw (Polsko),,
76051,cs,(u)Schachpetz (Německo : koncentrační tábor),,
72037,cs,(u)Schaphau (Německo : koncentrační tábor),,
43974,cs,(u)Schapow (Německo : koncentrační tábor),,
43226,cs,(u)Scharfenstein (Německo : koncentrační tábor),,
35606,cs,(u)Schaumberg (Německo : vystěhovalecký tábor),,
50574,cs,(u)Schensk (Evropa),,
39835,cs,(u)Scherbourne (Francie),,
55939,cs,(u)Schildesche (Německo : koncentrační tábor),,
55908,cs,(u)Schilp bei Norddorf (Německo : koncentrační tábor),,
52848,cs,(u)Schiltern (Československo : koncentrační tábor),,
